epoch,step,lr,train_loss,train_distill_loss,train_stream_loss,train_non_stream_loss,train_non_stream_apc_loss,train_cross_modal_apc_loss
66,35700,0.0008,0.0294,0.002,0.0026,0.0045,0.0,0.0417
66,35800,0.0008,0.029,0.002,0.0026,0.0041,0.0,0.0416
66,35900,0.0008,0.0287,0.002,0.0026,0.0039,0.0,0.0416
66,36000,0.0008,0.0286,0.002,0.0026,0.0037,0.0,0.0417
67,36100,0.0008,0.0279,0.002,0.0028,0.0023,0.0,0.0428
67,36200,0.0008,0.0283,0.002,0.0031,0.0021,0.0,0.043
67,36300,0.0008,0.0287,0.0021,0.0033,0.0021,0.0,0.0431
67,36400,0.0008,0.0304,0.0021,0.0042,0.0022,0.0,0.0437
67,36500,0.0008,0.0316,0.0022,0.0048,0.0022,0.0,0.0443
68,36600,0.0008,0.0325,0.0023,0.005,0.002,0.0,0.0459
68,36700,0.0008,0.0305,0.0022,0.0039,0.0021,0.0,0.0449
68,36800,0.0008,0.03,0.0022,0.0036,0.0021,0.0,0.0445
68,36900,0.0008,0.0298,0.0022,0.0036,0.0022,0.0,0.0442
68,37000,0.0008,0.0298,0.0021,0.0036,0.0023,0.0,0.0439
68,37100,0.0008,0.0295,0.0021,0.0035,0.0023,0.0,0.0436
69,37200,0.0008,0.0271,0.002,0.0027,0.0019,0.0,0.042
69,37300,0.0008,0.0271,0.002,0.0027,0.0019,0.0,0.042
69,37400,0.0008,0.0269,0.002,0.0026,0.0019,0.0,0.0418
69,37500,0.0008,0.0268,0.002,0.0026,0.0019,0.0,0.0418
69,37600,0.0008,0.0268,0.002,0.0026,0.0019,0.0,0.0417
70,37700,0.0008,0.0264,0.002,0.0025,0.0019,0.0,0.0413
70,37800,0.0008,0.0259,0.002,0.0024,0.0018,0.0,0.041
70,37900,0.0008,0.0258,0.0019,0.0023,0.0018,0.0,0.0408
70,38000,0.0008,0.0258,0.0019,0.0024,0.0018,0.0,0.0407
70,38100,0.0008,0.0259,0.0019,0.0024,0.0019,0.0,0.0407
70,38200,0.0008,0.0266,0.0019,0.0025,0.0026,0.0,0.0405
71,38300,0.0008,0.0294,0.0018,0.0026,0.0061,0.0,0.0388
71,38400,0.0008,0.0288,0.0018,0.0025,0.0058,0.0,0.0385
71,38500,0.0008,0.028,0.0018,0.0025,0.005,0.0,0.0384
71,38600,0.0008,0.0285,0.0018,0.003,0.0046,0.0,0.0386
71,38700,0.0008,0.03,0.0018,0.004,0.0044,0.0,0.0392
72,38800,0.0008,0.0294,0.0018,0.0043,0.003,0.0,0.0397
72,38900,0.0008,0.03,0.0019,0.0048,0.0025,0.0,0.0405
72,39000,0.0008,0.0295,0.0019,0.0044,0.0024,0.0,0.0406
72,39100,0.0008,0.0291,0.0019,0.0042,0.0024,0.0,0.0407
72,39200,0.0008,0.0286,0.0018,0.004,0.0023,0.0,0.0405
72,39300,0.0008,0.0283,0.0018,0.0039,0.0022,0.0,0.0404
73,39400,0.0008,0.0267,0.0018,0.0031,0.0018,0.0,0.0402
73,39500,0.0008,0.0261,0.0018,0.0029,0.0018,0.0,0.0399
73,39600,0.0008,0.0257,0.0018,0.0028,0.0017,0.0,0.0396
73,39700,0.0008,0.0255,0.0018,0.0027,0.0017,0.0,0.0393
73,39800,0.0008,0.0254,0.0018,0.0027,0.0017,0.0,0.0392
74,39900,0.0008,0.0237,0.0017,0.0021,0.0014,0.0,0.0381
74,40000,0.0008,0.0238,0.0017,0.0021,0.0015,0.0,0.0381
74,40100,0.0008,0.0238,0.0017,0.0021,0.0015,0.0,0.0382
74,40200,0.0008,0.0239,0.0017,0.0022,0.0015,0.0,0.0381
74,40300,0.0008,0.024,0.0017,0.0022,0.0015,0.0,0.0381
74,40400,0.0008,0.0241,0.0017,0.0022,0.0016,0.0,0.0382
75,40500,0.0008,0.0249,0.0017,0.0022,0.0022,0.0,0.0384
75,40600,0.0008,0.0255,0.0017,0.0022,0.0031,0.0,0.038
75,40700,0.0008,0.0259,0.0017,0.0022,0.0034,0.0,0.0382
75,40800,0.0008,0.0262,0.0017,0.0023,0.0037,0.0,0.038
75,40900,0.0008,0.0263,0.0017,0.0024,0.0037,0.0,0.0378
76,41000,0.0008,0.0313,0.0017,0.006,0.003,0.0,0.0383
76,41100,0.0008,0.0319,0.0018,0.0064,0.0026,0.0,0.0393
76,41200,0.0008,0.0311,0.0018,0.006,0.0024,0.0,0.0391
76,41300,0.0008,0.0305,0.0017,0.0058,0.0024,0.0,0.0389
76,41400,0.0008,0.0299,0.0017,0.0055,0.0023,0.0,0.0388
77,41500,0.0008,0.0269,0.0017,0.0038,0.0021,0.0,0.0379
77,41600,0.0008,0.0264,0.0016,0.0033,0.003,0.0,0.0368
77,41700,0.0008,0.0261,0.0015,0.0032,0.0031,0.0,0.0364
77,41800,0.0008,0.0255,0.0015,0.003,0.0028,0.0,0.0363
77,41900,0.0008,0.025,0.0015,0.0029,0.0026,0.0,0.0362
77,42000,0.0008,0.0247,0.0015,0.0028,0.0024,0.0,0.036
78,42100,0.0008,0.0226,0.0015,0.0021,0.0017,0.0,0.0354
78,42200,0.0008,0.0225,0.0015,0.0021,0.0016,0.0,0.0354
78,42300,0.0008,0.0224,0.0015,0.0021,0.0016,0.0,0.0354
78,42400,0.0008,0.0224,0.0015,0.002,0.0016,0.0,0.0354
78,42500,0.0008,0.0224,0.0015,0.0021,0.0016,0.0,0.0353
79,42600,0.0008,0.0223,0.0015,0.0019,0.0014,0.0,0.0359
79,42700,0.0008,0.022,0.0015,0.002,0.0014,0.0,0.0352
79,42800,0.0008,0.0219,0.0015,0.0019,0.0014,0.0,0.0351
79,42900,0.0008,0.0219,0.0015,0.002,0.0014,0.0,0.035
79,43000,0.0008,0.0223,0.0015,0.0021,0.0014,0.0,0.0352
79,43100,0.0008,0.0227,0.0015,0.0023,0.0015,0.0,0.0355
80,43200,0.0008,0.0261,0.0016,0.004,0.0015,0.0,0.0369
80,43300,0.0008,0.0273,0.0016,0.0047,0.0016,0.0,0.0372
80,43400,0.0008,0.0274,0.0016,0.0047,0.0015,0.0,0.0374
80,43500,0.0008,0.0269,0.0016,0.0044,0.0016,0.0,0.0372
80,43600,0.0008,0.0267,0.0016,0.0043,0.0016,0.0,0.037
81,43700,0.0008,0.0253,0.0014,0.0035,0.0024,0.0,0.0352
81,43800,0.0008,0.0244,0.0014,0.0028,0.0027,0.0,0.0349
81,43900,0.0008,0.0251,0.0014,0.0026,0.0038,0.0,0.0346
81,44000,0.0008,0.025,0.0014,0.0025,0.0041,0.0,0.0342
81,44100,0.0008,0.0248,0.0014,0.0025,0.004,0.0,0.034
81,44200,0.0008,0.0245,0.0014,0.0025,0.0037,0.0,0.034
82,44300,0.0008,0.0222,0.0014,0.002,0.0021,0.0,0.034
82,44400,0.0008,0.0216,0.0014,0.0019,0.002,0.0,0.0335
82,44500,0.0008,0.0216,0.0014,0.0019,0.002,0.0,0.0334
82,44600,0.0008,0.0215,0.0013,0.0019,0.0019,0.0,0.0333
82,44700,0.0008,0.0214,0.0013,0.0019,0.0019,0.0,0.0332
83,44800,0.0008,0.0215,0.0013,0.0018,0.0022,0.0,0.0332
83,44900,0.0008,0.0214,0.0013,0.0017,0.002,0.0,0.0334
83,45000,0.0008,0.022,0.0014,0.0021,0.0019,0.0,0.0338
83,45100,0.0008,0.023,0.0014,0.0027,0.0018,0.0,0.0342
83,45200,0.0008,0.0238,0.0014,0.0031,0.0017,0.0,0.0345
83,45300,0.0008,0.024,0.0014,0.0033,0.0017,0.0,0.0347
84,45400,0.0008,0.0252,0.0015,0.004,0.0014,0.0,0.0355
84,45500,0.0008,0.0254,0.0015,0.0041,0.0014,0.0,0.0354
84,45600,0.0008,0.0249,0.0015,0.0039,0.0014,0.0,0.0353
84,45700,0.0008,0.0243,0.0015,0.0036,0.0014,0.0,0.0349
84,45800,0.0008,0.0238,0.0015,0.0033,0.0014,0.0,0.0347
85,45900,0.0008,0.0213,0.0014,0.0021,0.0014,0.0,0.0333
85,46000,0.0008,0.021,0.0014,0.002,0.0014,0.0,0.0331
85,46100,0.0008,0.0208,0.0013,0.002,0.0013,0.0,0.0329
85,46200,0.0008,0.0208,0.0013,0.0019,0.0013,0.0,0.0328
85,46300,0.0008,0.0207,0.0013,0.0019,0.0014,0.0,0.0327
85,46400,0.0008,0.0207,0.0013,0.002,0.0014,0.0,0.0326
86,46500,0.0008,0.0201,0.0013,0.0017,0.0013,0.0,0.0322
86,46600,0.0008,0.02,0.0013,0.0017,0.0013,0.0,0.0321
86,46700,0.0008,0.02,0.0013,0.0017,0.0013,0.0,0.032
86,46800,0.0008,0.02,0.0013,0.0018,0.0013,0.0,0.032
86,46900,0.0008,0.02,0.0013,0.0018,0.0014,0.0,0.032
87,47000,0.0008,0.0199,0.0013,0.0016,0.0013,0.0,0.0321
87,47100,0.0008,0.0205,0.0013,0.0016,0.0021,0.0,0.032
87,47200,0.0008,0.0223,0.0013,0.0017,0.0038,0.0,0.0317
87,47300,0.0008,0.0229,0.0013,0.0018,0.0044,0.0,0.0315
87,47400,0.0008,0.0229,0.0012,0.0018,0.0046,0.0,0.0312
87,47500,0.0008,0.0229,0.0012,0.0019,0.0043,0.0,0.0312
88,47600,0.0008,0.0272,0.0013,0.0056,0.0022,0.0,0.0333
88,47700,0.0008,0.027,0.0013,0.0054,0.0021,0.0,0.0333
88,47800,0.0008,0.0259,0.0013,0.0048,0.002,0.0,0.0331
88,47900,0.0008,0.0251,0.0013,0.0044,0.002,0.0,0.0327
88,48000,0.0008,0.0246,0.0013,0.0042,0.002,0.0,0.0325
89,48100,0.0008,0.0218,0.0012,0.0029,0.0019,0.0,0.031
89,48200,0.0008,0.0211,0.0012,0.0026,0.0018,0.0,0.031
89,48300,0.0008,0.0207,0.0012,0.0024,0.0016,0.0,0.0309
89,48400,0.0008,0.0206,0.0012,0.0023,0.0017,0.0,0.0309
89,48500,0.0008,0.0204,0.0012,0.0022,0.0017,0.0,0.0308
90,48600,0.0008,0.0191,0.0011,0.0017,0.0015,0.0,0.0299
90,48700,0.0008,0.0188,0.0011,0.0016,0.0014,0.0,0.0299
90,48800,0.0008,0.0188,0.0011,0.0016,0.0014,0.0,0.0299
90,48900,0.0008,0.0188,0.0011,0.0016,0.0014,0.0,0.0299
90,49000,0.0008,0.0188,0.0011,0.0016,0.0013,0.0,0.0299
90,49100,0.0008,0.0187,0.0011,0.0016,0.0013,0.0,0.0299
91,49200,0.0008,0.0185,0.0011,0.0016,0.0012,0.0,0.0298
91,49300,0.0008,0.0186,0.0011,0.0015,0.0014,0.0,0.0297
91,49400,0.0008,0.0189,0.0011,0.0015,0.0017,0.0,0.0297
91,49500,0.0008,0.0194,0.0011,0.0015,0.0021,0.0,0.0297
91,49600,0.0008,0.0198,0.0011,0.0016,0.0025,0.0,0.0297
92,49700,0.0008,0.0188,0.0011,0.0014,0.0021,0.0,0.0292
92,49800,0.0008,0.019,0.0011,0.0016,0.0019,0.0,0.0293
92,49900,0.0008,0.0193,0.0011,0.0018,0.0018,0.0,0.0295
92,50000,0.0008,0.021,0.0011,0.0028,0.0018,0.0,0.03
92,50100,0.0008,0.0226,0.0012,0.0037,0.0018,0.0,0.0306
92,50200,0.0008,0.0227,0.0012,0.0037,0.0017,0.0,0.0306
93,50300,0.0008,0.0201,0.0011,0.0025,0.0013,0.0,0.0299
93,50400,0.0008,0.0197,0.0011,0.0024,0.0013,0.0,0.0297
93,50500,0.0008,0.0197,0.0011,0.0023,0.0013,0.0,0.0298
93,50600,0.0008,0.0197,0.0011,0.0023,0.0013,0.0,0.0299
93,50700,0.0008,0.0196,0.0011,0.0022,0.0013,0.0,0.0298
94,50800,0.0008,0.0182,0.0011,0.0016,0.0011,0.0,0.0295
94,50900,0.0008,0.018,0.0011,0.0015,0.001,0.0,0.0293
94,51000,0.0008,0.018,0.0011,0.0015,0.0011,0.0,0.0292
94,51100,0.0008,0.018,0.0011,0.0015,0.0011,0.0,0.0291
94,51200,0.0008,0.018,0.0011,0.0015,0.0011,0.0,0.0292
94,51300,0.0008,0.0181,0.0011,0.0016,0.0011,0.0,0.0291
95,51400,0.0008,0.0174,0.001,0.0014,0.0011,0.0,0.0285
95,51500,0.0008,0.0175,0.001,0.0014,0.0011,0.0,0.0286
95,51600,0.0008,0.0175,0.001,0.0014,0.0011,0.0,0.0285
95,51700,0.0008,0.0175,0.001,0.0014,0.0011,0.0,0.0285
95,51800,0.0008,0.0176,0.001,0.0014,0.0011,0.0,0.0285
96,51900,0.0008,0.0174,0.001,0.0014,0.0012,0.0,0.0279
96,52000,0.0008,0.0195,0.001,0.0015,0.0028,0.0,0.0288
96,52100,0.0008,0.0207,0.0011,0.0017,0.0038,0.0,0.0287
96,52200,0.0008,0.0225,0.0011,0.0026,0.0041,0.0,0.0289
96,52300,0.0008,0.0233,0.0011,0.0031,0.0039,0.0,0.0291
96,52400,0.0008,0.0234,0.001,0.0033,0.0039,0.0,0.029
97,52500,0.0008,0.0211,0.001,0.003,0.0025,0.0,0.0283
97,52600,0.0008,0.0209,0.001,0.003,0.0021,0.0,0.0284
97,52700,0.0008,0.0204,0.001,0.0028,0.002,0.0,0.0283
97,52800,0.0008,0.02,0.001,0.0027,0.0019,0.0,0.0282
97,52900,0.0008,0.02,0.001,0.0027,0.0018,0.0,0.0282
98,53000,0.0008,0.0194,0.001,0.0027,0.0013,0.0,0.028
98,53100,0.0008,0.0189,0.001,0.0024,0.0012,0.0,0.0281
98,53200,0.0008,0.0185,0.001,0.0022,0.0012,0.0,0.028
98,53300,0.0008,0.0183,0.001,0.0021,0.0012,0.0,0.0279
98,53400,0.0008,0.0182,0.001,0.002,0.0012,0.0,0.0279
98,53500,0.0008,0.0182,0.001,0.002,0.0012,0.0,0.0279
99,53600,0.0008,0.0174,0.001,0.0015,0.001,0.0,0.028
99,53700,0.0008,0.0174,0.001,0.0015,0.001,0.0,0.028
99,53800,0.0008,0.0172,0.001,0.0015,0.001,0.0,0.0279
99,53900,0.0008,0.0172,0.001,0.0015,0.001,0.0,0.0278
99,54000,0.0008,0.0172,0.001,0.0015,0.001,0.0,0.0277
100,54100,0.0008,0.0165,0.001,0.0013,0.001,0.0,0.0272
100,54200,0.0008,0.0166,0.001,0.0013,0.001,0.0,0.0273
100,54300,0.0008,0.0166,0.001,0.0013,0.001,0.0,0.0273
100,54400,0.0008,0.0166,0.001,0.0013,0.001,0.0,0.0272
100,54500,0.0008,0.0169,0.001,0.0014,0.0011,0.0,0.0274
100,54600,0.0008,0.0176,0.001,0.0014,0.0018,0.0,0.0274
101,54700,0.0008,0.0199,0.001,0.0014,0.0043,0.0,0.027
101,54800,0.0008,0.0188,0.0009,0.0014,0.0033,0.0,0.0267
101,54900,0.0008,0.0182,0.0009,0.0014,0.0028,0.0,0.0265
101,55000,0.0008,0.0179,0.0009,0.0014,0.0026,0.0,0.0264
101,55100,0.0008,0.0177,0.0009,0.0014,0.0024,0.0,0.0263
102,55200,0.0008,0.0169,0.0009,0.0014,0.0016,0.0,0.0264
102,55300,0.0008,0.017,0.0009,0.0014,0.0016,0.0,0.0265
102,55400,0.0008,0.0168,0.0009,0.0014,0.0015,0.0,0.0264
102,55500,0.0008,0.0168,0.0009,0.0014,0.0014,0.0,0.0264
102,55600,0.0008,0.0168,0.0009,0.0014,0.0014,0.0,0.0264
103,55700,0.0008,0.0171,0.0009,0.0016,0.0018,0.0,0.0258
103,55800,0.0008,0.0203,0.0009,0.0032,0.0017,0.0,0.0274
103,55900,0.0008,0.0233,0.001,0.0049,0.0018,0.0,0.0282
103,56000,0.0008,0.0237,0.001,0.0052,0.0016,0.0,0.0284
103,56100,0.0008,0.0233,0.001,0.005,0.0016,0.0,0.0283
103,56200,0.0008,0.0226,0.001,0.0047,0.0015,0.0,0.0281
104,56300,0.0008,0.0178,0.0009,0.0022,0.001,0.0,0.0267
104,56400,0.0008,0.0173,0.0009,0.002,0.001,0.0,0.0266
104,56500,0.0008,0.0171,0.0009,0.0019,0.001,0.0,0.0264
104,56600,0.0008,0.0169,0.0009,0.0018,0.001,0.0,0.0263
104,56700,0.0008,0.0168,0.0009,0.0018,0.001,0.0,0.0263
105,56800,0.0008,0.0166,0.0009,0.0017,0.0009,0.0,0.0261
105,56900,0.0008,0.0164,0.0009,0.0015,0.001,0.0,0.0261
105,57000,0.0008,0.0161,0.0009,0.0014,0.001,0.0,0.0258
105,57100,0.0008,0.016,0.0009,0.0014,0.001,0.0,0.0257
105,57200,0.0008,0.016,0.0009,0.0014,0.001,0.0,0.0258
105,57300,0.0008,0.0161,0.0009,0.0014,0.001,0.0,0.0258
106,57400,0.0008,0.0169,0.0009,0.0014,0.0017,0.0,0.0262
106,57500,0.0008,0.0179,0.0009,0.0014,0.0025,0.0,0.0263
106,57600,0.0008,0.0181,0.0009,0.0017,0.0023,0.0,0.0263
106,57700,0.0008,0.0179,0.0009,0.0017,0.0022,0.0,0.0262
106,57800,0.0008,0.0177,0.0009,0.0017,0.002,0.0,0.0261
107,57900,0.0008,0.0162,0.0009,0.0014,0.0011,0.0,0.0259
107,58000,0.0008,0.0165,0.0008,0.0015,0.0015,0.0,0.0256
107,58100,0.0008,0.0167,0.0008,0.0014,0.0017,0.0,0.0255
107,58200,0.0008,0.0169,0.0008,0.0014,0.0019,0.0,0.0256
107,58300,0.0008,0.0167,0.0008,0.0014,0.0018,0.0,0.0255
107,58400,0.0008,0.0167,0.0008,0.0014,0.0018,0.0,0.0254
108,58500,0.0008,0.0164,0.0008,0.0012,0.002,0.0,0.025
108,58600,0.0008,0.0161,0.0008,0.0012,0.0017,0.0,0.0251
108,58700,0.0008,0.016,0.0008,0.0012,0.0015,0.0,0.0251
108,58800,0.0008,0.0166,0.0008,0.0016,0.0015,0.0,0.0253
108,58900,0.0008,0.0179,0.0009,0.0024,0.0014,0.0,0.0257
109,59000,0.0008,0.0193,0.0009,0.0032,0.0011,0.0,0.0266
109,59100,0.0008,0.0188,0.0009,0.003,0.001,0.0,0.0265
109,59200,0.0008,0.0183,0.0009,0.0028,0.001,0.0,0.0262
109,59300,0.0008,0.018,0.0009,0.0026,0.001,0.0,0.0261
109,59400,0.0008,0.0177,0.0009,0.0024,0.001,0.0,0.026
109,59500,0.0008,0.0175,0.0009,0.0023,0.001,0.0,0.0259
110,59600,0.0008,0.0156,0.0008,0.0014,0.0011,0.0,0.0249
110,59700,0.0008,0.0158,0.0008,0.0015,0.0011,0.0,0.0249
110,59800,0.0008,0.016,0.0008,0.0014,0.0013,0.0,0.0251
110,59900,0.0008,0.0161,0.0008,0.0014,0.0013,0.0,0.0252
110,60000,0.0008,0.016,0.0008,0.0014,0.0013,0.0,0.0252
111,60100,0.0008,0.0156,0.0008,0.0013,0.0012,0.0,0.0249
111,60200,0.0008,0.0152,0.0008,0.0012,0.0011,0.0,0.0246
111,60300,0.0008,0.0151,0.0008,0.0012,0.001,0.0,0.0245
111,60400,0.0008,0.0151,0.0008,0.0012,0.001,0.0,0.0246
111,60500,0.0008,0.0151,0.0008,0.0012,0.001,0.0,0.0245
111,60600,0.0008,0.0152,0.0008,0.0012,0.001,0.0,0.0246
112,60700,0.0008,0.0152,0.0008,0.0013,0.001,0.0,0.0245
112,60800,0.0008,0.0151,0.0008,0.0012,0.001,0.0,0.0244
112,60900,0.0008,0.015,0.0008,0.0012,0.001,0.0,0.0243
112,61000,0.0008,0.015,0.0008,0.0012,0.001,0.0,0.0243
112,61100,0.0008,0.015,0.0008,0.0012,0.001,0.0,0.0243
113,61200,0.0008,0.0148,0.0008,0.0012,0.0009,0.0,0.024
113,61300,0.0008,0.0148,0.0008,0.0012,0.001,0.0,0.0239
113,61400,0.0008,0.015,0.0008,0.0012,0.0012,0.0,0.024
113,61500,0.0008,0.0159,0.0008,0.0013,0.0019,0.0,0.0242
113,61600,0.0008,0.0165,0.0008,0.0013,0.0024,0.0,0.0243
114,61700,0.0008,0.0156,0.0008,0.0013,0.0015,0.0,0.0244
114,61800,0.0008,0.0153,0.0007,0.0012,0.0016,0.0,0.0236
114,61900,0.0008,0.0153,0.0007,0.0013,0.0016,0.0,0.0235
114,62000,0.0008,0.0152,0.0007,0.0013,0.0015,0.0,0.0235
114,62100,0.0008,0.0154,0.0007,0.0014,0.0015,0.0,0.0237
114,62200,0.0008,0.0153,0.0007,0.0014,0.0014,0.0,0.0237
115,62300,0.0008,0.015,0.0007,0.0013,0.0013,0.0,0.0234
115,62400,0.0008,0.0151,0.0007,0.0014,0.0012,0.0,0.0237
115,62500,0.0008,0.015,0.0007,0.0013,0.0012,0.0,0.0237
115,62600,0.0008,0.0163,0.0008,0.002,0.0012,0.0,0.024
115,62700,0.0008,0.018,0.0008,0.003,0.0012,0.0,0.0246
116,62800,0.0008,0.0204,0.0009,0.0042,0.0012,0.0,0.0258
116,62900,0.0008,0.0198,0.0008,0.0038,0.0018,0.0,0.0247
116,63000,0.0008,0.019,0.0008,0.0034,0.0015,0.0,0.0246
116,63100,0.0008,0.0192,0.0008,0.0033,0.0019,0.0,0.0245
116,63200,0.0008,0.019,0.0008,0.0032,0.0019,0.0,0.0245
116,63300,0.0008,0.0185,0.0008,0.003,0.0019,0.0,0.0243
117,63400,0.0008,0.0155,0.0007,0.0015,0.0014,0.0,0.0237
117,63500,0.0008,0.0152,0.0007,0.0014,0.0012,0.0,0.0235
117,63600,0.0008,0.015,0.0007,0.0014,0.0012,0.0,0.0235
117,63700,0.0008,0.0149,0.0007,0.0013,0.0012,0.0,0.0233
117,63800,0.0008,0.0148,0.0007,0.0013,0.0012,0.0,0.0233
118,63900,0.0008,0.0141,0.0007,0.0011,0.001,0.0,0.0231
118,64000,0.0008,0.0138,0.0007,0.001,0.0009,0.0,0.0228
118,64100,0.0008,0.0138,0.0007,0.001,0.0009,0.0,0.0229
118,64200,0.0008,0.0139,0.0007,0.001,0.0009,0.0,0.0231
118,64300,0.0008,0.014,0.0007,0.001,0.0009,0.0,0.0232
118,64400,0.0008,0.014,0.0007,0.001,0.0009,0.0,0.0233
119,64500,0.0008,0.0138,0.0007,0.0009,0.0008,0.0,0.0232
119,64600,0.0008,0.0139,0.0007,0.0009,0.0008,0.0,0.0233
119,64700,0.0008,0.0139,0.0007,0.0009,0.0008,0.0,0.0233
119,64800,0.0008,0.0139,0.0007,0.0009,0.0008,0.0,0.0233
119,64900,0.0008,0.014,0.0007,0.0009,0.0009,0.0,0.0232
120,65000,0.0008,0.016,0.0007,0.001,0.0027,0.0,0.0235
120,65100,0.0008,0.0167,0.0007,0.001,0.0034,0.0,0.0237
120,65200,0.0008,0.0165,0.0007,0.001,0.0032,0.0,0.0235
120,65300,0.0008,0.0163,0.0007,0.001,0.0031,0.0,0.0232
120,65400,0.0008,0.0161,0.0007,0.0011,0.0029,0.0,0.023
120,65500,0.0008,0.0159,0.0007,0.0011,0.0027,0.0,0.0229
121,65600,0.0008,0.0147,0.0007,0.0015,0.0012,0.0,0.0224
121,65700,0.0008,0.0151,0.0007,0.0017,0.0012,0.0,0.0225
121,65800,0.0008,0.0159,0.0007,0.0022,0.0012,0.0,0.0228
121,65900,0.0008,0.0167,0.0007,0.0026,0.0012,0.0,0.023
121,66000,0.0008,0.0172,0.0007,0.0029,0.0012,0.0,0.0232
122,66100,0.0008,0.0154,0.0007,0.002,0.0009,0.0,0.0229
122,66200,0.0008,0.0154,0.0007,0.002,0.0009,0.0,0.0229
122,66300,0.0008,0.0152,0.0007,0.0019,0.0008,0.0,0.0228
122,66400,0.0008,0.0149,0.0007,0.0018,0.0008,0.0,0.0227
122,66500,0.0008,0.0148,0.0007,0.0017,0.0008,0.0,0.0227
122,66600,0.0008,0.0146,0.0007,0.0016,0.0008,0.0,0.0226
123,66700,0.0008,0.0133,0.0007,0.0011,0.0008,0.0,0.022
123,66800,0.0008,0.0133,0.0007,0.001,0.0007,0.0,0.022
123,66900,0.0008,0.0133,0.0007,0.001,0.0008,0.0,0.022
123,67000,0.0008,0.0133,0.0007,0.001,0.0007,0.0,0.022
123,67100,0.0008,0.0133,0.0007,0.001,0.0007,0.0,0.022
124,67200,0.0008,0.0135,0.0007,0.0012,0.0008,0.0,0.022
124,67300,0.0008,0.0139,0.0007,0.0013,0.0008,0.0,0.0222
124,67400,0.0008,0.0136,0.0007,0.0012,0.0008,0.0,0.022
124,67500,0.0008,0.0135,0.0007,0.0011,0.0008,0.0,0.022
124,67600,0.0008,0.0134,0.0007,0.0011,0.0008,0.0,0.022
124,67700,0.0008,0.0134,0.0007,0.0011,0.0008,0.0,0.0219
125,67800,0.0008,0.0133,0.0006,0.001,0.0009,0.0,0.0218
125,67900,0.0008,0.0134,0.0006,0.001,0.0011,0.0,0.0217
125,68000,0.0008,0.0146,0.0007,0.001,0.0019,0.0,0.0222
125,68100,0.0008,0.0151,0.0007,0.0011,0.0023,0.0,0.0222
125,68200,0.0008,0.0152,0.0007,0.0011,0.0024,0.0,0.0222
126,68300,0.0008,0.018,0.0007,0.0027,0.0022,0.0,0.0234
126,68400,0.0008,0.0188,0.0007,0.0035,0.0018,0.0,0.0234
126,68500,0.0008,0.0188,0.0007,0.0036,0.0017,0.0,0.0234
126,68600,0.0008,0.0184,0.0007,0.0035,0.0016,0.0,0.0233
126,68700,0.0008,0.018,0.0007,0.0033,0.0015,0.0,0.0232
127,68800,0.0008,0.014,0.0006,0.0015,0.0007,0.0,0.022
127,68900,0.0008,0.0146,0.0007,0.0018,0.0009,0.0,0.0221
127,69000,0.0008,0.0143,0.0007,0.0016,0.0008,0.0,0.022
127,69100,0.0008,0.0142,0.0007,0.0015,0.0008,0.0,0.022
127,69200,0.0008,0.014,0.0007,0.0014,0.0008,0.0,0.022
127,69300,0.0008,0.0139,0.0007,0.0014,0.0008,0.0,0.0219
128,69400,0.0008,0.0131,0.0006,0.001,0.0007,0.0,0.0219
128,69500,0.0008,0.0129,0.0006,0.0009,0.0007,0.0,0.0217
128,69600,0.0008,0.013,0.0006,0.0009,0.0007,0.0,0.0218
128,69700,0.0008,0.0131,0.0006,0.0009,0.0007,0.0,0.0218
128,69800,0.0008,0.0131,0.0006,0.0009,0.0007,0.0,0.0219
129,69900,0.0008,0.0134,0.0006,0.0011,0.0008,0.0,0.022
129,70000,0.0008,0.0132,0.0006,0.001,0.0007,0.0,0.0219
129,70100,0.0008,0.0132,0.0006,0.001,0.0007,0.0,0.0219
129,70200,0.0008,0.0133,0.0006,0.001,0.0007,0.0,0.0221
129,70300,0.0008,0.0133,0.0006,0.001,0.0007,0.0,0.0221
129,70400,0.0008,0.0133,0.0006,0.001,0.0007,0.0,0.022
130,70500,0.0008,0.0128,0.0006,0.0009,0.0008,0.0,0.0213
130,70600,0.0008,0.0129,0.0006,0.0009,0.0008,0.0,0.0214
130,70700,0.0008,0.0129,0.0006,0.0009,0.0008,0.0,0.0214
130,70800,0.0008,0.013,0.0006,0.0009,0.0009,0.0,0.0214
130,70900,0.0008,0.0138,0.0006,0.0009,0.0016,0.0,0.0216
131,71000,0.0008,0.0135,0.0006,0.0008,0.0018,0.0,0.0208
131,71100,0.0008,0.0133,0.0006,0.0009,0.0016,0.0,0.0206
131,71200,0.0008,0.0134,0.0006,0.0009,0.0016,0.0,0.0207
131,71300,0.0008,0.0133,0.0006,0.0009,0.0015,0.0,0.0208
131,71400,0.0008,0.0132,0.0006,0.0009,0.0014,0.0,0.0207
131,71500,0.0008,0.0132,0.0006,0.0009,0.0014,0.0,0.0208
132,71600,0.0008,0.0128,0.0006,0.001,0.0009,0.0,0.0205
132,71700,0.0008,0.0128,0.0006,0.001,0.0009,0.0,0.0206
132,71800,0.0008,0.0127,0.0006,0.001,0.0009,0.0,0.0206
132,71900,0.0008,0.0127,0.0006,0.001,0.0009,0.0,0.0206
